state,category,date,disaster,disaster_info,designated_area,severity,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres
KY,DR,2000-02-28,Severe Storm,Severe Storms And Flooding,Greenup (County),1.0,8.3,1.1,15.6,0.0,0.0,,4.3,1026.5
KY,DR,2000-02-28,Severe Storm,Severe Storms And Flooding,Lewis (County),1.0,8.3,1.1,15.6,0.0,0.0,,4.3,1026.5
KY,DR,2000-02-28,Severe Storm,Severe Storms And Flooding,Nicholas (County),1.0,8.3,1.1,15.6,0.0,0.0,,4.3,1026.5
KY,DR,2000-02-28,Severe Storm,Severe Storms And Flooding,Rowan (County),1.0,8.3,1.1,15.6,0.0,0.0,,4.3,1026.5
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Pocahontas (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Barbour (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Braxton (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Cabell (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Calhoun (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Doddridge (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Gilmer (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Harrison (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Jackson (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Kanawha (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Lewis (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Lincoln (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Marion (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Mason (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Monongalia (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Preston (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Putnam (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Randolph (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Ritchie (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Roane (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Taylor (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Tucker (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Tyler (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Upshur (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Wetzel (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
WV,DR,2000-02-28,Flood,"Flooding, Severe Storms, And Landslides",Wirt (County),0.5,6.6,0.5,12.7,0.0,0.0,,5.0,1025.4
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Lynchburg,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Norton,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Accomack (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Albemarle (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Alleghany (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Amelia (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Amherst (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Appomattox (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Arlington (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Augusta (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Bath (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Bedford (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Bland (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Botetourt (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Brunswick (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Buchanan (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Buckingham (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Campbell (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Caroline (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Carroll (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Charles City (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Charlotte (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Chesterfield (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Clarke (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Craig (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Culpeper (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Cumberland (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Dickenson (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Dinwiddie (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Essex (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Fairfax (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Fauquier (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Floyd (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Fluvanna (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Franklin (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Frederick (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Giles (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Goochland (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Grayson (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Greene (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Greensville (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Halifax (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Hanover (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Henrico (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Henry (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Highland (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Isle of Wight (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,James City (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,King and Queen (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,King George (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,King William (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Lancaster (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Lee (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Loudoun (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Louisa (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Lunenburg (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Madison (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Mecklenburg (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Middlesex (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Montgomery (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Nelson (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,New Kent (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Northampton (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Northumberland (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Nottoway (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Orange (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Page (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Patrick (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Pittsylvania (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Powhatan (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Prince Edward (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Prince George (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Prince William (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Pulaski (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Rappahannock (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Richmond (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Roanoke (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Rockbridge (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Rockingham (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Russell (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Scott (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Shenandoah (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Smyth (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Southampton (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Spotsylvania (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Stafford (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Surry (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Sussex (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Tazewell (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Warren (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Washington (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Westmoreland (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Wise (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Wythe (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,York (County),1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Alexandria,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Colonial Heights,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Danville,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Emporia,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Fairfax,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Franklin,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Fredericksburg,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Hopewell,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Manassas,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Newport News,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Petersburg,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Richmond,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Suffolk,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
VA,DR,2000-02-28,Severe Storm,Severe Winter Storms,Williamsburg,1.0,11.1,6.1,15.5,4.6,0.0,320.0,16.6,1020.9
WA,FM,2000-02-29,Fire,Two Fork Fire,Benton (County),0.0,8.5,5.8,11.3,16.3,,147.0,14.8,1011.4
MO,FM,2000-03-09,Fire,Camden Fire Complex,Camden (County),0.0,10.8,1.3,19.6,0.0,0.0,299.0,22.7,1014.1
AL,DR,2000-03-17,Severe Storm,Severe Storms And Flooding,Jefferson (County),1.0,13.1,9.7,15.9,0.0,0.0,10.0,15.1,1020.9
AL,DR,2000-03-17,Severe Storm,Severe Storms And Flooding,Tuscaloosa (County),1.0,13.1,9.7,15.9,0.0,0.0,10.0,15.1,1020.9
HI,FM,2000-03-20,Fire,Hawaii County Fire Complex,Hawaii (County),0.0,25.4,22.0,28.1,0.0,0.0,62.0,25.6,1019.2
TX,DR,2000-04-07,Tornado,"Severe Storms, Tornadoes And Flooding",Tarrant (County),0.5,23.8,17.7,30.0,0.0,0.0,188.0,16.6,1009.2
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Anne Arundel (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Baltimore (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Calvert (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Caroline (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Charles (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Dorchester (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Frederick (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Howard (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Kent (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Montgomery (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Prince George's (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Queen Anne's (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,St. Mary's (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Talbot (County),1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
MD,DR,2000-04-10,Severe Storm,Severe Winter Storm,Baltimore,1.0,11.3,5.5,17.7,0.0,0.0,277.0,16.2,1020.6
FL,FM,2000-04-11,Fire,Fl - Merritt Fire,Collier (County),0.0,24.4,21.1,27.2,0.0,0.0,96.0,20.2,1022.6
NM,FM,2000-04-20,Fire,Rio Grande Fire Complex,Socorro (County),0.0,14.7,5.2,23.6,0.0,0.0,,9.4,1018.6
NM,FM,2000-04-20,Fire,Rio Grande Fire Complex,Valencia (County),0.0,14.7,5.2,23.6,0.0,0.0,,9.4,1018.6
ME,DR,2000-04-28,Severe Storm,"Severe Storms, Flooding, And Ice Jams",Androscoggin (County),1.0,4.4,-0.6,9.4,0.3,0.0,,5.0,1012.9
ME,DR,2000-04-28,Severe Storm,"Severe Storms, Flooding, And Ice Jams",Aroostook (County),1.0,4.4,-0.6,9.4,0.3,0.0,,5.0,1012.9
ME,DR,2000-04-28,Severe Storm,"Severe Storms, Flooding, And Ice Jams",Franklin (County),1.0,4.4,-0.6,9.4,0.3,0.0,,5.0,1012.9
ME,DR,2000-04-28,Severe Storm,"Severe Storms, Flooding, And Ice Jams",Kennebec (County),1.0,4.4,-0.6,9.4,0.3,0.0,,5.0,1012.9
ME,DR,2000-04-28,Severe Storm,"Severe Storms, Flooding, And Ice Jams",Oxford (County),1.0,4.4,-0.6,9.4,0.3,0.0,,5.0,1012.9
ME,DR,2000-04-28,Severe Storm,"Severe Storms, Flooding, And Ice Jams",Piscataquis (County),1.0,4.4,-0.6,9.4,0.3,0.0,,5.0,1012.9
ME,DR,2000-04-28,Severe Storm,"Severe Storms, Flooding, And Ice Jams",Somerset (County),1.0,4.4,-0.6,9.4,0.3,0.0,,5.0,1012.9
ME,DR,2000-04-28,Severe Storm,"Severe Storms, Flooding, And Ice Jams",Washington (County),1.0,4.4,-0.6,9.4,0.3,0.0,,5.0,1012.9
KS,DR,2000-05-03,Severe Storm,Severe Storms And Tornadoes,Crawford (County),1.0,19.5,14.0,25.1,0.0,0.0,157.0,11.5,1014.2
KS,DR,2000-05-03,Severe Storm,Severe Storms And Tornadoes,Labette (County),1.0,19.5,14.0,25.1,0.0,0.0,157.0,11.5,1014.2
KS,DR,2000-05-03,Severe Storm,Severe Storms And Tornadoes,Neosho (County),1.0,19.5,14.0,25.1,0.0,0.0,157.0,11.5,1014.2
NM,FM,2000-05-08,Fire,Cree Fire,Lincoln (County),0.0,23.0,15.8,29.7,0.0,0.0,,22.0,1004.0
NM,EM,2000-05-10,Fire,Severe Fire Threats,Bernalillo (County),0.5,24.7,14.7,34.7,0.0,0.0,215.0,20.5,1002.5
NM,EM,2000-05-10,Fire,Severe Fire Threats,Catron (County),0.5,24.7,14.7,34.7,0.0,0.0,215.0,20.5,1002.5
NM,EM,2000-05-10,Fire,Severe Fire Threats,Chaves (County),0.5,24.7,14.7,34.7,0.0,0.0,215.0,20.5,1002.5
NM,EM,2000-05-10,Fire,Severe Fire Threats,Cibola (County),0.5,24.7,14.7,34.7,0.0,0.0,215.0,20.5,1002.5
NM,EM,2000-05-10,Fire,Severe Fire Threats,Colfax (County),0.5,24.7,14.7,34.7,0.0,0.0,215.0,20.5,1002.5
NM,EM,2000-05-10,Fire,Severe Fire Threats,Curry (County),0.5,24.7,14.7,34.7,0.0,0.0,215.0,20.5,1002.5
NM,EM,2000-05-10,Fire,Severe Fire Threats,DeBaca (County),0.5,24.7,14.7,34.7,0.0,0.0,215.0,20.5,1002.5
NM,EM,2000-05-10,Fire,Severe Fire Threats,Dona Ana (County),0.5,24.7,14.7,34.7,0.0,0.0,215.0,20.5,1002.5
NM,EM,2000-05-10,Fire,Severe Fire Threats,Eddy (County),0.5,24.7,14.7,34.7,0.0,0.0,215.0,20.5,1002.5
NM,EM,2000-05-10,Fire,Severe Fire Threats,Grant (County),0.5,24.7,14.7,34.7,0.0,0.0,215.0,20.5,1002.5
NM,EM,2000-05-10,Fire,Severe Fire Threats,Guadalupe (County),0.5,24.7,14.7,34.7,0.0,0.0,215.0,20.5,1002.5
